"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Carrasco, Carlos","471911","91.5","90.3",,"84.4","84.9","77.8",,,"77.7",
"Mattson, Isaac","676755","93.9",,,"85.3","85.9","79",,,,
"Knack, Landon","689017","93.1",,,"85.3","84.6","80.2",,,,
"Kittredge, Andrew","552640","94.7","95.2",,"89.2",,,"88.5",,,
"Morgan, David","688158","97.9","96.9",,"88","91.9","83.1",,,,
"Alvarado, Elvis","665660","98.7","98.3",,"88.9","89.5",,,,,
"Burns, Chase","695505","98.7","100.1",,"90.9","91.2","85",,,,
"Yates, Kirby","489446","92.8",,,,,,"85.9",,,
"Hernández, Carlos","672578","97.7","96.9",,"86.6",,"82.7","88.8",,"83.3",
"O'Brien, Riley","676617",,"98",,"90.1","90.4",,,,"83.4",
"Graceffo, Gordon","700669","95.7","95.3",,"89.2","86.2","83.4",,,,
"Ohtani, Shohei","660271","98.4","96.2","93.9","88.1",,"78.6","90.3",,"85",
"Megill, Trevor","656730","99.2",,,,,"87.6",,,,
"Herrin, Tim","682120","94.7","93.5",,"87.4",,"81.3",,,,
"Houck, Tanner","656557","95","94.5",,,,,"89.4",,"83.5",
"Clase, Emmanuel","661403",,"98.5","98.9","88.5",,,,,,
"Boushley, Caleb","676961","91.9","92.2","89.7","83.8","85","75.9",,,,
"Enns, Dietrich","608650","94","93.1","85.2",,"84.6","77.2",,,,
"McLean, Nolan","690997","95.8","94.8","90.9",,"86.8","80",,,"85.3",
"Fitts, Richard","690916","95.9","94.8",,"87.8","89.3","83",,,"85",
"Sousa, Bennett","656986","95.1","93.9","85.7","85.7",,,,,,
"Bowlan, Jonathan","680742","95.5","96.1",,"85.8","88.4","81",,,,
"Funderburk, Kody","681892",,"93.3","92","86.3","89",,,,"82.1",
"Englert, Mason","669438","93.9","92.9","87.7",,"87.5","76.9",,,"80.9","81.4"
"Abel, Mick","690953","96.4","95.4",,"87.3","89.1","82.7",,,"84.5",
"Lively, Ben","594902","89.8","90.4","84.4","82.7","84.8","77.3",,,"78.5",
"Coulombe, Danny","543056","90.3","90.2","85.2",,"79.7","78.5",,,"80.8",
"Hernández, Daysbel","678226","97.7",,,"88.3",,,,,,
"Cabrera, Génesis","650893","95.7","95.4","89.9",,,"80.1","85",,,
"Smith-Shawver, AJ","700363","95.6",,,"86.9",,"77.3","83.2",,,
"Blewett, Scott","656240","93.4","93.2",,"84",,,"85",,,
"Green, Chad","643338","95.2","94.4",,"88.1",,,,,,
"Montas, Frankie","593423","95.6","95.1","91.4","86.9",,,"86.3",,"84.7",
"Palmquist, Carson","687223","90.4",,"81.9",,"81.3",,,,"73.8",
"Stroman, Marcus","573186","89.5","89.8","88.8","84.5",,"77.9","82.3",,,"82.1"
"Miller, Shelby","571946","95.2",,"91","91.1",,,"86.9",,"83.5",
"Romano, Jordan","605447","95.5",,,"85.8",,,,,,
"Soriano, George","666277","96","95.4",,"86.8","88.4",,,,"85.2",
"Shugart, Chase","663767","95.4","94.3","89.9",,"88.2",,,,"80.9",
"Hart, Kyle","606996","91.5","91.4",,"87.3","83.2",,"85.1",,"81.3",
"Orze, Eric","679358","93.9",,,"88.9",,,"84.1",,,
"Rolison, Ryan","669020","92.9",,,"85.5","87.3","79.5",,,,
"Ogasawara, Shinnosuke","829272","91.1","90.4",,"81.6","80.7","72.3",,,"76.5",
"Richardson, Lyon","680689","95.7","95.1",,"83.1","86.6","79.2",,,,
"Flexen, Chris","623167","92.4",,"89.1","81","81.1","72.8",,,,"77.6"
"Blackburn, Paul","621112","92.5","92.6","90",,"86.5","80.5",,,"81.6",
"Oviedo, Johan","670912","95.5","95.1",,"86.7","88.6","77.7",,,,
"Adams, Travis","701519","94.8","94.1","90.8","85.6","87.4","79.1",,,,
"Pressly, Ryan","519151","93.4","93.4",,"88.8","88.7","81.4",,,,
"Kelly, Michael","547184","95.8","95",,"90.3","89.2",,,,"82.9",
"Thornton, Trent","663423","94.4","93.5","90.1","84","87.1","81","84.8",,"80.2",
"Melton, Troy","675512","97.1","95.4","90.9","85.5",,"78.8","88.2",,,
"Nicolas, Kyle","693312","97.6","96.7",,"90.4","92.6","83.8",,,,
"Thompson, Ryan","657044","91.1","89.7",,"78",,,"81.2",,,
"Lazar, Max","676661","94.5",,"88.3",,,"81.1","86.8",,,
"Bieber, Shane","669456","92.6",,"87.4","85.4","89.1","82.6",,,,
"Fermin, José","820862","96.8","96.6",,"89.6","93.1",,,,,
"Cruz, Steven","674444","98.2",,"93.7","89.3",,,,,,
"Weathers, Ryan","677960","96.9","95",,"89.8","87.3",,,,"83.8",
"Hamilton, Ian","641656","95.4","94.8",,"87.9",,,,,,
"Martin, Chris","455119","94.7","94.3","91.4",,,,"88.4",,"84.5",
"Perkins, Jack","678022","96",,"93.4",,"89.3","84.2",,,"86.3",
"Halvorsen, Seth","678020","100",,,"89.4",,,"90.8",,,
"DeSclafani, Anthony","543101","93.9","94.1",,"88.2",,"83.2","83.6",,"80.9",
"Lucchesi, Joey","664192","92.8","92.5",,,,"77.8","80.4",,,
"Bautista, Félix","642585",,"97.2","91.8","85.4",,,"88.9",,,
"Messick, Parker","800048","92.8","91.4",,"86.3","84.6","77.1",,,,
"Woodford, Jake","663765","93.1","93.3","89",,"86.5",,,,"81.1",
"Hodge, Porter","687863","96",,,"86.2",,,"90.8",,"84",
"Seymour, Carson","693313","96.8","96.1","93.5","86.9",,"85.1",,,,
"Sasaki, Roki","808963","96.1","98.7",,,,,,,"82",
"Winn, Cole","668390","96.2","95.3","91.3","86.1",,"83.7","87.8",,,
"Arrighetti, Spencer","681293","93.1","92.5","87.1",,"85","77.5",,,"79.9",
"Morillo, Juan","666661","99","98.9",,"89.3","91.9",,,,,
"Javier, Cristian","664299","92.9","92.6",,,"84.1","76.4",,,"78.8",
"Chafin, Andrew","605177","89.5","89.7",,"80.5","84.4",,,,,
"Simpson, Josh","681006","94.3","94",,"88","89.2","80.6",,,"82.4",
"Stewart, Brock","592779","96.2","96.2","93.2",,"90.6",,,,"84.7",
"Taylor, Grant","691799","98.7",,"95.3","90",,"85.2",,,,
"Gonsolin, Tony","664062","93.5",,,"88.1",,"81.7","84.2",,,
"Molina, Anthony","683627","95.6","94.9","91","86.9","87","83.4",,,,
"Ramírez, Yohan","670990","96.4","96.7","90","87",,"83.8",,,"83.2",
"Lee, Chase","695445","89.5","88.9",,,"85.8",,,,"79.9",
"Cortes, Nestor","641482","90.1","90.7","86.7",,"82.2",,,,"78.1",
"Borucki, Ryan","621366",,"93.9",,"85.9",,,"83.8",,"81.1",
"De los Santos, Yerry","660787","95.2","95.5",,"85.1","88.2",,,,,
"Kelly, Kevin","687330","92.1","91","89.4",,,,,,"78.7",
"Hall, DL","669084","94.2","94.8","92.3","86","84.7","80",,,,
"Harrison, Kyle","690986","94.6","93","86.8",,"86.3",,,,,"82.2"
"Garcia, Rico","670329","95.5",,,"87","86.5","85.3",,,,
"Jacob, Alek","689690","85.3","84.2",,,"74.1",,,,"71.9",
"Hatch, Thomas","641672","93.3","93.3","90.1","85.5","88.6",,,,"82.2",
"Kelly, Zack","677161","96.1","96.1","91.8",,"83.1","82.3",,,"81.8",
"Teng, Kai-Wei","678906","93.2","92.9",,,"87.7","83",,,"84.4",
"Booser, Cam","592155","95.5",,"87.3",,"87.5",,,,"81.1",
"Murphy, Chris","669684","94.3","92.3",,"87.6","83.8","76.8","81.6",,"78.9",
"Assad, Javier","665871","92.2","92.2","89","83.8","85.2","76.9",,,"80.9",
"Dana, Caden","702674","94.9",,,"85.6","87","79",,,,
"Dubin, Shawn","681869","94.3","93.9","89",,"87.7","81.7",,,"83.3",
"Neris, Héctor","593576","92.4","92.6",,"86.3","88.7",,"83",,,
"Hoglund, Gunnar","680684","93.6","93.2",,"90.7","86",,,,"81.2",
"Curtiss, John","595928","94.3",,"90.5","85.4","87.7",,,,,
"Salazar, Eduardo","674285","95.3","94.3",,"87.5","86.6",,,,,
"Ohl, Pierson","701487","91.9",,"85.3",,"81.1","77.9",,"79.7",,
"Castillo, José","620454","93.3","93",,"84.2","87",,,,,
"Scott, Tayler","605463","92","91.7",,"86.3",,,"83.9",,"82.7",
"Dodd, Dylan","689266",,"93.8","86.9","82.7","87.5",,,,,
"Crismatt, Nabil","622503","89.1","89.2",,"81.8","81.4","73.8",,,,
"Enright, Nic","663671","93.2",,,"85","85.6","82.7",,,,
"Gage, Matt","657424","92.5","93",,"85.4","85.6",,,,"80.9",
"Kranick, Max","668820","95.6",,,"89.9",,"79.1",,,"82.5",
"Agnos, Zach","688642","95.8",,"92.7",,,"82.2","86.7",,"85",
"Fernandez, Ryan","681676","95.2",,"91.3","86.7","87.2",,,,,
"Feltner, Ryan","663372","93.6","93.4",,"88","84.7","78.7",,,"81.5",
"Wolfram, Grant","664991","95.5","96",,"86.8",,"84.2","86.3",,"84.7",
"Waddell, Brandon","663399","90.7","91",,"86.4","83.5",,,,"78.8",
"Sauer, Matt","669422","94.2","94.3","90","83.8",,"82.2","87.3",,,
"Treinen, Blake","595014","95.2","95.9","91.6",,,,,,"84.4",
"Wesneski, Hayden","669713","93.9","91.9","88.3",,"85.7","77.1",,,"83.3",
"Blubaugh, AJ","805123","94.6",,"86.4",,"86.4","78.3",,,"81.8",
"Sabrowski, Erik","681870","93.9",,,"87.1",,"80.3",,,,
"Ribalta, Orlando","687377","96.4","95.6",,"87.4","85.5",,,,,
"Brown, McCade","685326","94.3",,,"85.3","87.6","78.7",,,,
"Pilkington, Konnor","663455","94.5",,,"85.3","85.6",,,,,
"Slaten, Justin","686580","96.7",,"92.7",,,"84.9",,,"85.1",
"Bradish, Kyle","680694","94.4","94.8",,"86.9",,"84",,,,
"Reynolds, Sean","669308","96",,,"87.1","88",,,,"82.8",
"Holderman, Colin","670059","97","97.4","90.5","85.6",,,"90.1",,"82.9",
"Ginkel, Kevin","656464","94.9","94.2",,"84.8",,,,,,
"Mazur, Adam","800049","94.8","94.3",,"87","89.3","82.4",,,"83.5",
"Hill, Jaden","677955","96.7","97",,"88.5","84.6",,,,,
"Miller, Erik","669062","97.2","97.2",,"86.3","87.1",,,,,
"Veneziano, Anthony","685107","94","92.7",,"87.1","87",,,,"82.7",
"Snider, Collin","676092","92.4","92.8","86.9",,,,,,"82.4","84.8"
"Gillispie, Connor","687362","91.3",,"86.7",,"87.1","78.3",,,"81.1",
"Brubaker, JT","664141","93.7","93.4",,"86.3","87.9","81.6",,,,
"Loáisiga, Jonathan","642528","96.8","96.8","93",,"90.3","85.9",,,,
"Beeter, Clayton","690925","96.5",,,"87.4",,,,,,
"Gipson-Long, Sawyer","687830","92.8","91.1","87.7","82.3","84.2",,,,,
"Chandler, Bubba","696149","98.9",,,"89","91.7","85.4",,,,
"Nance, Tommy","667297",,"94.5",,"88.6",,"85",,,,
"Fulmer, Carson","608334","92.7","92.3",,"86.6","87","81.2",,,,
"Brzykcy, Zach","694350","94.7",,,,"88.3","83.1",,,,
"Brebbia, John","605154","92.6",,,"84","86.4","73.9",,,,
"Alvarado, José","621237","99.4","99.1","93.2",,,"84.8",,,,
"Altavilla, Dan","656186","96","96.6",,"90.7","91.8",,,,,
"Payamps, Joel","606303","94.7","94.9","89.7",,"89.3",,,,"83.6",
"Schultz, Paxton","687606","93.8",,"88.9","85.4","86.3",,,,,
"Bowman, Matt","621199","90.4","91.1","88.5",,,,"84.1",,"82.7",
"Lucas, Easton","687922","93.8",,"91.5","86.4","87.4",,,,"81.1",
"Pérez, Cionel","672335","95.6","95.6","90.9","88.2",,,,,,"83.1"
"Peralta, Luis","678821","94.6",,,,"86.7","81.6",,,,
"Rodríguez, Manuel","655889","96.9","97.2",,"89.4",,,,,,
"Barnett, Mason","686930","94.3",,,,"85.4","78.5",,,"84.8",
"Backhus, Kyle","679775",,"91",,,"78.3",,,,"78.4",
"Saalfrank, Andrew","685314","89.2","89.3",,,,"79.7",,,,
"Cox, Austin","680735","92.7","92.6","91.1","86.6",,"80.4","82.2",,,
"Poulin, PJ","676571","90.8","89.8",,,"80.3",,,,"78.6",
"Alvarez, Andrew","674841","91.3","90.9",,"82.4","85.2","82.5",,,,
"Mey, Luis","682825","98.7","98.9",,"86.6",,,,,,
"Stratton, Chris","608717","91.2","91.4",,"85.8","84.7","80.4",,,"83.9",
"Henderson, Logan","701656","92.9",,"87.6","83.3","81.9",,,,,
"Jarvis, Bryce","686826","94","93","88.2","85.1","82.6","82.7",,,,
"Whisenhunt, Carson","687931","92.6",,,"83.3","81.1","78.3",,,,
"Strowd, Kade","669704","95.8","96.3","91.7",,,"83",,,"84.6",
"Brieske, Beau","689225","95.7","95.7",,"88","89.8",,,,,
"Farris, Mitch","815083","90.3",,,"81.5","77.6",,,,,
"Brasier, Ryan","518489","94","93.9","89.2","85.3",,,,,,
"Tonkin, Michael","543859","92.4","91.8",,"83.9",,,,,"80.1",
"Roycroft, Chris","688297","95.7","95.4","88.4",,,,,,,
"Murdock, Noah","668716",,"94.6","89.3",,,,"86.8",,"82.2",
"Raley, Brooks","548384",,"90.7","87.1",,"84",,,,"81.3",
"Sulser, Cole","642121","92.9",,"87.6",,"84",,,,"78.9",
"Gibaut, Ian","664139","94",,"90.6","87.3","84.3",,,,"83.5",
"López, Jorge","605347","94.7","94.7",,"85.8","87","81.3",,,,
"Hagenman, Justin","663795",,"93","86.7","84.4","86.8",,,,,
"Kriske, Brooks","621139","93.4",,"86.1","83.3",,,"82.3",,,
"Phillips, Connor","683175","98.2",,,,,"86.4",,,"85.8",
"Holman, Grant","680880","94.6",,,"86.6",,,"87.1",,,
"Dunning, Dane","641540","89.7","90.2","88.7","80.4","85.5","75.7",,,,
"Tong, Jonah","804636","95.2",,,"87.1","85.8","77.5",,,,
"González, Wikelman","682790","95.1",,,"84.1","88.9",,,,,"79.4"
"Headrick, Brent","687396","94",,,"81.9",,,"83.9",,,
"Granillo, Andre","701552","94.6","95.4",,"83.5","88.4",,,,,
"Díaz, Alexis","664747","93.5",,,"87.5",,,,,,
"García, Yimi","554340","96","95.2",,"92","89.5","84.5",,,"85.7",
"Merryweather, Julian","657240","96",,,"84.7","80",,,,"83.1",
"Zastryzny, Rob","642239","91.9",,"86.3",,"81.6",,"83.5",,"80.6",
"Stratton, Hunter","676702","96","95.5","93.4","84.9",,,"91.2",,,
"Wells, Tyler","669330","92.8",,"90.5","86.9","86.4","78.7",,,,
"Rodríguez, Elvin","660730","94.4",,"87.7",,"86.8","78.7",,,"82.2",
"Bachman, Sam","696147","96.3","97.2",,"87.8","90.8",,,,,
"Martin, Corbin","656686","95.9",,,"91.8","90.4","86.7",,,,
"Strickland, Hunter","519326","93.6","92.9",,"84.9","87.8",,,,"81.5",
"Moll, Sam","594580","92.1","91.5",,,"85.7",,,,"81.1",
"Ellard, Fraser","686642","94.9","93.7","89.5","85","89.9",,,,,
"Sisk, Evan","681895","90.6","90","87.1","79.3",,"77.6",,,"79.9",
"Petersen, Michael","656848","97.5","97.1",,"89.2","86.7",,,,,
"Curvelo, Luis","681168","96.3","95.5",,"84.5","89",,,,,
"Graveman, Kendall","608665","94.2","94.6",,"85.2","87.9","81.1",,,,
"Early, Connelly","813349","94","93",,"86.6","84","80.7",,,"82.9",
"Rashi, Taylor","688497","90",,,"83.1",,"74.9","84.7",,,
"Hudson, Bryan","663542","90.5","88.9","85.6",,"84.7",,,,"80.6",
"Sewald, Paul","623149","90.4",,,,,,,,"82.3",
"Peguero, Joel","666711","99.9","99.8",,"91.6",,,,,,
"Mederos, Victor","682989",,"94.6",,"89.1","88.1",,"87.8",,"81.8",
"Hiraldo, Yaramil","682274","94.9","94.7",,"86.5",,,"86.9",,,
"Steele, Justin","657006","90.8","90.4",,"81.5","84.9","79.4",,,,
"Alexander, Scott","518397",,"91.3",,"83.2","83.5",,,,,
"Tidwell, Blade","694918","95.8","94.8",,"88.4","83.2","84.1",,,"82.9",
"Kent, Zak","687849","92.6","93.6",,"85.8",,"81.6",,,"84",
"Klein, Will","694361","97.9",,"92.6",,,"85.7",,,"90.8",
"Tolle, Payton","801139","96.7",,"89.5","88.6","89.8","83",,,,
"Robertson, David","502085",,"91.2","91.7","83.7","86.8","84.5",,,,
"Tinoco, Jesus","622786","95.2","95.2",,"85.1","89.2",,,,,
"Aldegheri, Sam","691951","91.6",,,"82.4","82.2","75.3",,,,
"Ruiz, José","614179","95.7","95.2",,"90.3","89","85.5",,,,
"Eder, Jake","671109","93.1",,,"87.8","84.5",,,,"83",
"Mayza, Tim","641835","93.7","93.6",,"87.1",,,,,,
"McGough, Scott","543518","92.3","92.2",,"86.4",,,"84.8",,,
"Suarez, José","660761","93.4","92.9",,"82.3","83.3","77.7",,,"75.9",
"Fuentes, Didier","800311","96",,,,,"79.5","88.1",,"83.4",
"Sproat, Brandon","687075","96.7","95.7",,"89.5","90","79.9",,,"84.5",
"Sandlin, Nick","680704","91.4","91.7",,"78.4",,,"84.3",,,
"Guerrero, Luis","692285","96.5",,,"84.6","87.7",,,,"82",
"Moreta, Dauri","664294","94.6",,,"83.5","86.6",,,,,
"Kowar, Jackson","663804","97.3","96.4",,"86.2","87",,,,,
"Gibson, Kyle","502043","91.5","90.9","87.5","83.3","85.4","78.8",,,"81.2",
"Shuster, Jared","694363","92.6","91.8",,"86","84.3",,,,"80.8",
"Pearson, Nate","663878","97.6","97.3",,"89.5",,"83.2",,,,
"Sims, Lucas","608371","94.8","95.5","90.9","87.1",,"82.2","86.2",,"84.8",
"Henriquez, Edgardo","683618","100.9","100.8","96","90.7",,"83.7",,,,
"Garcia, Brandyn","805299",,"96.9",,"89.6","90.5",,,,"85.2",
"Lawrence, Casey","596271","87.9","87.5","83","78.4","80.6","75.4",,,"77.7",
"Criswell, Cooper","681867",,"89.4","86.9",,"84.4",,,,"76.5",
"Johnson, Ryan","696270","94.5","94.3","91","86.5",,,"87.6",,"82.7",
"McFarland, T.J.","519008","87.3","87.9",,,"80.9",,,,"78.1",
"Lawrence, Justin","664875","94.9","95",,,,,,,"83",
"Martinez, Justin","679885","100","99.2",,"91.4",,,"88",,,
"Devenski, Chris","606965","92.4","92.1","86.3","81.9","83.1",,,,"78.6",
"Whitley, Forrest","666215","96.3","96.1","89.4",,"87.8","81.6",,,,"83.6"
"Lara, Andry","691251","94.2","94.5",,"86",,,"88.2",,,
"Robert, Daniel","642016","96.2","95.3","91",,,,,,"84.1",
"Hjelle, Sean","663546",,"93.6","89.6",,,"85.8",,,,
"Davis, Noah","663562","94.8","94.4","88","82.8",,"76",,,"79.9",
"Núñez, Eduarniel","674384","98.1",,,"88.2",,"86.6",,,,
"Spiers, Carson","686730","92.2","92","87.9",,"87",,,,"81.4",
"Zuber, Tyler","676604","94.7","93.9","91.8","87.6","88",,,,"82.8",
"Hoffmann, Andrew","694851","94.5",,,"87.6","88.2","84",,,,
"Poche, Colin","621363","92.2",,,"82.6",,,,,,
"Anderson, Nick","623433","95.2","95.2",,,"88.5","83.5",,,,
"Yesavage, Trey","702056","94.7",,,"88.7",,,"84.1",,,
"Thompson, Mason","666168","94.8","95",,"84.9","87.3","82.1",,,,
"Saucedo, Tayler","642048","91.2","90.9",,"83","85.2",,,,"80.3",
"Murfee, Penn","682171","88.1","88.2",,,"85.1",,,,"78.5",
"Kopech, Michael","656629","97.5",,"91.1",,"92.5",,,,,
"Hendriks, Liam","521230","94.9",,,"86.3",,"82.2",,,,
"Loutos, Ryan","702795","95.4","94",,"87","89",,,,"87.6",
"Kimbrel, Craig","518886","93.5",,"90.3",,"88","84",,,"84.9",
"Muñoz, Roddery","682610","96.1","95.5","91.8","88.1","90.1",,,,,
"Leclerc, José","600917","94.2","93.8","88.8","80.6","86.5","78.5",,,,
"Bigge, Hunter","685801","97.6","95.8",,"89.1",,"81.7","87.9",,,
"Horn, Bailey","690544","95.5","95.2","88.3",,,,,,"84.7",
"Contreras, Luis","664351","91.1","90.6",,"85.5","83.6",,,,"79.2",
"McGee, Easton","668834","93","93.5","87.8",,"87.3","79.8",,,"82",
"Hernandez, Nick","663321","91.3",,,"82",,,"81.5",,,
"Lovelady, Richard","663992","91.7","91.4",,"86.6",,,,,"83.7",
"Burgos, Juan","686228",,"95.8","91.9",,"92.5",,,,"85.2",
"Bruihl, Justin","677865",,"90.2","87.5",,,,,,"78.4",
"Wicks, Jordan","696136","94.4","93.4",,"86.8","83","79.8",,,"82.5",
"Avila, Luinder","679883","95.8","95.8",,"85.1","86.9","82.7",,,,
"Herget, Kevin","643361","92.1",,"86.8",,"81.4","76.5",,,,
"Anderson, Shaun","641312","92.3","93.1",,"88.3","85.7",,,,"82.3",
"Selby, Colin","681882","95.8","95.5",,"88.1",,"83.2",,,,
"Johnson, Seth","686751","97.2",,,"87.9",,"77.7","88.4",,,
"McDonald, Trevor","686790",,"93","89.2","86","84.4",,,,,
"Silseth, Chase","681217","95.4","94.9",,,"70.6",,"87.2",,"85.3",
"Gray, Jon","592351","94.8",,,"87.3","88.3","77.3",,,,
"Rodriguez, Carlos","692230","93.9","94.3","88.7","80.1","86.1","75.7",,,,
"Arias, Luarbert","678215","94","93.4",,"82.5",,,"83.1",,,
"Winckowski, Josh","670174","94.7","94.9","89.4","85.3","91.9",,,,,
"Basso, Brady","669620","92.7","91.9","88.3",,"86","77.7",,,,
"Miley, Wade","489119","92.1","91.5","88.3","83.7","84.5","79.7",,,"81.4",
"Anderson, Ian","666120","93.7",,,,"88.2","80.9",,,,
"Rainey, Tanner","663432","95.3",,,"86.3",,,,,,
"Harrington, Thomas","802419","92.1","91.4","85.6",,,,"83.3",,"81.2",
"Contreras, Roansy","672710","95.2","95.4",,"84.2","88.2","79",,,,
"McDermott, Chayce","694646","93.5",,"87.2","83.6",,"75.9","83.9",,"80.8",
"Mantiply, Joe","573009","88.2","88.4",,,"80.7","78.7",,,,
"McDaniels, Garrett","680729","93.2","92.2",,"85",,"80",,,,
"Peguero, Elvis","665625",,"95.2",,"88.1",,,,,,
"Bowden, Ben","641386","93.4",,,"84","86.3","82",,,,
"Estes, Joey","683155","91.1","89.8",,"82.5","84",,,,"76.9",
"Darnell, Dugan","699911","93.7",,,"82",,,"84.5",,,
"Seabold, Connor","657756","92.4",,"86.4","83.5","81.7",,,,"79.8",
"Minter, A.J.","621345","94.5",,"89.4",,"86.2",,,,,
"Lao, Sauryn","666659","92.8","93.1",,"86.9","87",,,,,
"Daniel, Davis","669721","89.8",,,"80",,,"84.5",,"81",
"Núñez, Dedniel","673380","96.2",,,"88.8","92.1",,,,,
"VanWey, Logan","701121","92.9","91","84.4",,"86.2",,,,"82.4",
"Murray, Jayden","681151","96.2","95.5","92.9",,"90.2","81.5",,,"82.1",
"Yoho, Craig","684974","92.7",,"89",,"77.1",,,,"75.9",
"Rangel, Alan","660604","92.8",,,"85","82.2","73.6",,,,
"Suárez, Albert","544150","93.8",,"86.2",,"85.7","80",,,,"81"
"Hollowell, Gavin","668970","94.4","95.3",,,,,,,"85.1",
"Winans, Allan","642216","89.7","89.9",,,"82.8","76",,,"79.8",
"Hill, Rich","448179","88.5","87.2","83.7",,"80.5","72.4",,,"70.9",
"Chavez, Jesse","445926",,"89.6","87.9","80.4","83.9","73.8",,,,
"Maeda, Kenta","628317","90.2","90","86.3","81.4",,,"84.5",,"80.1","81.6"
"Petty, Chase","695534","96.5","95.3",,"91.3","88.3",,,,"86.3",
"Castillo, Luis F.","622379","92.2","91.1",,,"86.3",,,,"80.7",
"Harvey, Hunter","640451","96.1",,,"86.6",,"81.6","87.9",,,
"Maxwell, Zach","687209","99.6",,"94.3","88.1",,,,,,
"Smith, Dylan","681916","94.7","93.9",,,,,"86.1",,"85.7",
"Winn, Keaton","676775","95.8","95",,"87.5",,,"89.1",,,
"Marinaccio, Ron","676760","94.2",,"87.5",,"82",,,,"83",
"Ramírez, Erasmo","541640","90","90.7","88.9",,"83.7","81.5",,,,
"Young, Danny","664849",,"92.9","90.1",,,,,,"82.2",
"Darrell-Hicks, Michael","690382","95.2","94.3","87.4",,,,,,"83.2",
"Effross, Scott","664123","89.4","89.2",,,"82",,,,"78.8",
"Puk, A.J.","640462","96.4","95.9",,"85.4",,,,,,
"Scholtens, Jesse","669947","95.3",,,"87.8",,,"84.9",,"81.1",
"Guenther, Sean","674944","90.3","89.9",,"78.7",,,"83.1",,,
"Peralta, Sammy","671111","89","89",,"80.9","84.1",,,,"80.8",
"Sanders, Cam","676742","95.7",,,"86.8","91.3",,,,"83",
"Stephenson, Robert","596112","96.4",,"87.4","86.2",,,"88.1",,,
"Barnes, Jacob","606930","94.1",,"87.4",,,,"86.3",,,
"Warren, Austin","681810","93.9","94","88.4",,"87.9","83.2",,,"84",
"Rock, Joe","697812","94.2","93.5",,"86.2","87.7",,,,,
"Roberts, Ethan","681799",,"92.7","91.4",,,,,,"82.2",
"Suero, Wander","593833",,,"92.1",,"85.2","79.6",,,,
"Zulueta, Yosver","691172","98","95.3",,"86.7","88.5",,,,,
"Tate, Dillon","622253","90.9","92.1",,,"82.7",,,,"79.3",
"Taylor, Troy","700187","96.4","96.1",,,"90.5",,,,"84.9",
"Gervase, Paul","801434","93.8",,"89.8","84.2",,,,,,
"Morgan, Eli","669212","91.9",,,"86.5","79.4",,,,,
"Santos, Gregory","666619",,"97.2",,"88.5",,,,,,
"Hoeing, Bryan","663773","92.7","92.5",,"82.5",,,"86.5",,,
"Tarnok, Freddy","676206","95.4","93.7",,"86.6","83.7","79.8",,,,
"Van Belle, Brian","687003","90.9","90.9",,"86.7","84.3",,,,"80.8",
"Maldonado, Anthony","687424","92.5",,,"83.9",,,,,,
"Swanson, Erik","657024","92.9",,,"86.4",,,"83.3",,,
"Rodriguez, Bradgley","699134","98.3","98.7","89.2",,"88.2",,,,,
"Pop, Zach","647315",,"96.4","93.4","85.5",,,,,"84.3",
"Matzek, Tyler","554431","94.5","94.6",,"84.4",,,,,,
"Turnbull, Spencer","605513","90.9","92.4",,"83.9","86.1","78.1",,,"83.3",
"McKenzie, Triston","663474","93.7",,,"86.1",,"79.5",,,,
"Otañez, Michel","671305","97.4","96.6",,"85.2",,,,,,
"Garabito, Gerson","642520","93.2","92.9",,"88.8","86.8","82",,,,
"Martinez, Seth","661527","90.1","88.8","84.8",,"82.6",,,,"77.5",
"Estrada, Lazaro","681751","93.7",,,"85.6",,"75.2","84",,,
"Thomas, Connor","671162","90.3","89.6","86.8",,"84.5",,,,"83.3",
"White, Owen","669391","92.3","92","88.6",,"86.7","77.3",,,"81.7",
"Miller, Bobby","676272","97.6","97.2",,"88.6","86.1","79.1",,,,
"Richards, Trevor","670950","91.4",,,"84","79.6",,,,,
"Misiewicz, Anthony","664948","92.3",,"87.6",,"86.6","78.2",,,,
"Clevinger, Mike","605182","93.5","91.1","89.4",,"87.5","79",,,"78.8",
"Gillaspie, Logan","670810","94.9","95.1","91.8","85.8","87.9","82.7",,,"82.9",
"Campbell, Isaiah","663462","96","94.7",,"90.5",,"83.8",,,"84.9",
"Hartlieb, Geoff","664129","94.9","94.1",,"85.6",,,,,,
"Nikhazy, Doug","680951","90.2",,,"86.2","83.2","79",,,"82.5",
"Henry, Tommy","674072","89","87.2",,"85.1","81.9","77.7",,,,
"Garcia, Luis","677651","91",,"82",,"82.5","73",,,"75.5",
"Castro, Miguel","612434","95.1","95.3",,"83.7","88.7",,,,,
"Waldron, Matt","663362","90.2","89.7",,,,,,"79.4","81",
"Gasser, Robert","688107","93.2","92.9","89.4",,"88.9",,,,"82",
"De León, José","592254","90.6",,,"82.4","83.5",,,,,"74.6"
"Mena, Cristian","691441","95.3","94.4",,,"91.5","88.2",,,"87.1",
