"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Dunn, Mike","445197","94.3","94.4",,"87.4",,"74.7",,,,
"Stephenson, Robert","596112","93.9",,,,"85.7","81.4",,,,
"Blevins, Jerry","460283",,"89.8",,"88.4","83.8","71.2",,,,
"Davis, Wade","451584","95.7","94","92.3","92.2",,"84.1",,,,
"Hahn, Jesse","534910","94.5","94.5",,,"86.2","75.9",,,,
"Pérez, Oliver","424144","92.5","91.8",,"79.5",,,,,,
"Gsellman, Robert","607229","94.4","94.2",,"88.6","87.3","81.8",,,,
"Vizcaíno, Arodys","527055","96.5","98.1",,"85.5","89",,,,,
"Liberatore, Adam","571893","92.3","92.4",,"85.3","86",,,,,
"McCarthy, Brandon","435221","93.4","92.2","91.4",,,"80.6",,,,
"Cedeño, Xavier","458584","88.8","88",,,"87.5","80.3",,,,
"Garton, Ryan","623439","93.1",,"89.3",,"85.6","80.5",,,,
"Neshek, Pat","450212",,"89.7",,"83.4","67.9",,,,,
"Layne, Tommy","518927","90.2","90.1",,"86.1","82.7","79.9",,,,
"Collmenter, Josh","518567",,,"84.8",,"76.3","70.1",,,,
"Weaver, Luke","596133","92.5",,"88.4",,"83.9","80.1",,,,
"Lyons, Tyler","544928","91.4","90.4",,"81","85.1","75.7",,,,
"Cole, A.J.","595918","91.5","91.4",,"82.6","84","75.1",,,,
"Moylan, Peter","493247",,"90.5",,"78.9","84.3",,,,,
"Farquhar, Danny","543144","93.2","92","90.2",,"87.3","75.8",,,,
"Wright, Daniel","642229","89.9","89.8",,"82.3","83.4","75",,,,
"Belisle, Matt","279571","91.5","91.2",,"86.7","88.1","75.3",,,,
"Rodriguez Jr., Fernando","451775","93.5",,"89.1",,"88.6","78.6",,,,
"Brault, Steven","643230","91.6",,,"83.9","85.3",,,,,
"Solís, Sammy","519301",,"94.2",,,"86.1","80.9",,,,
"Bedrosian, Cam","592135","95.9",,"95.7","83.9",,,,,,
"Tolleson, Shawn","474521","93.6","93.9","89.1","84.6","82.7",,,,,
"Smith, Will","519293","92.6","91.1",,"80.8",,"77",,,,
"Fien, Casey","502272","93.9","93.3",,"89.2",,"79.8",,,,
"Henderson, Jim","449104","94",,,"84.6",,,,,,
"Martinez, Nick","607259","92.1","91.8",,"85.2","85.5","78",,,,
"Withrow, Chris","519437","94.2",,"87.5",,,"78.5",,,,
"Cabrera, Mauricio","606291","100.7",,,"84.7","91.6",,,,,
"Kela, Keone","605309","96.4","96.5",,,"90.1","84.5",,,,
"Goeddel, Erik","592340","92.5",,"88.2","83.7","84.3","76.6",,,,
"Ranaudo, Anthony","519168","91.6",,,"83.8","85","80.4",,,,
"Edwards Jr., Carl","605218","95.8",,,,"92.3","81.3",,,,
"Richards, Garrett","572070","96.4","96.3","95.6","89.1","88.4","80.1",,,,
"González, Severino","605894","94.2","92.3",,,"86.8","81.4",,,,
"Ramos, Edubray","591693","95.9",,,"83.2","86","78.9",,,,
"Vargas, César","570714","89.9","89.3","89.4","79.9","80.8","75.5",,,,
"Knebel, Corey","608349","95.9","90.8",,"92.9",,"80.9",,,,
"Fields, Josh","451661","95.4",,,"84.4","81.1","79.5",,,,
"Ogando, Alexi","468396","94.6","94.6",,"84.7","85.7",,,,,
"Domínguez, José","523848","96.5",,,"89.9","86.5",,,,,
"Doolittle, Sean","448281","95.4",,,,,"81.9","85.1",,,
"Hochevar, Luke","460024","95.1","95","89.2","89.2",,"79",,,,
"Osich, Josh","592612","95.3","96.3","91.1",,"85.6",,,,,
"Johnson, Erik","605304","90.1","90.5",,"83.4","79.2","71.4",,,,
"Shreve, Chasen","592741","92.1",,,"81.5","82.6",,,,,
"Cecil, Brett","446399","92.4","92.5","89.3",,"84.9","84.4",,,,
"Achter, A.J.","592091","91.7","91.3","90.4","81.3","83.5",,,,,
"Rondón, Bruce","541652","97.9",,,"86.9","90.1",,,,,
"Ellington, Brian","623395","98.6",,,,"88.9","86.7",,,,
"Papelbon, Jonathan","449097","91.6","93",,"80.3",,,"86.5",,,
"Ramírez, José","542432","96",,,"87.2","86.5",,,,,
"Hoffman, Jeff","656546","94.6",,,"84.1","87.1","76.9",,,,
"Boshers, Buddy","542953",,"92.3",,"82.2","87.5","81.5",,,,
"Ynoa, Michael","573589","94.9",,,"88.6","88.1","80.8",,,,
"Araujo, Elvis","542587","92.8",,,"84.8","87.7",,,,,
"Weber, Ryan","543901",,"91.3","88.9",,"82.2","76.5",,,,
"Murray, Colton","605396","94.1",,,"87.4","85.5","81.8",,,,
"Despaigne, Odrisamer","628333","92.2","93.7","90.5","88.4","79.4","80.1",,,,
"Qualls, Chad","430589",,"90.8",,"84.8","83.2",,,,,
"O'Day, Darren","503285","87","86.3",,"79.8",,,,,,
"Scahill, Rob","543746","93.8","93.7",,"88.9","89","80.9",,,,
"Goody, Nick","580792","91.4",,,"82.8","87",,,,,
"Jungmann, Taylor","543380","90.2","89.9",,,"85.7","75.7",,,,
"Bassitt, Chris","605135","93.6","92.9",,"85.5","83.4","72.1",,,,
"Farmer, Buck","571656","93.5","92.2","88.2",,"86.3","81.4",,,,
"Peralta, Joel","407908","90.4",,,,,"78.4","81.3",,,
"Peacock, Brad","502748","92.5",,,,"81.3","76.2",,,"80.5",
"Kahnle, Tommy","592454","97.2","97.1","96.2","84.7","89.3",,,,,
"Maness, Seth","595307","88.6","88.6",,"80.6","83","78.5",,,,
"Swarzak, Anthony","461872","94","94.5",,"87.2",,,,,,
"Overton, Dillon","592614","89",,"85.2",,"79.3","73.9",,,,
"Stewart, Brock","592779","93.9","92.9",,"86.3","81.6",,,,,
"Hunter, Tommy","488984","95.7","94.9","92.8",,"91.4","85.2",,,,
"Meyer, Alex","543542","95.9","94.6",,,"89.9","84.9",,,,
"Medlen, Kris","450665","91.4","91.2",,"85.4","85.6","78.2",,,,
"Leone, Dominic","608678","93.4","93.8","89.3","83.2",,,,,,
"Floyd, Gavin","425856","93.1","93.9","87.6",,"87.1","81.6",,,,
"Roe, Chaz","475054","93.4","93.2","86.9",,,,,,"82.7",
"Dayton, Grant","594795","92.8",,,,"84.5","75.3",,,,
"Boxberger, Brad","502202","92.6",,"86.1",,"79.8","82.7",,,,
"Romo, Sergio","489265","86.6","86.5",,"76.4","82.8",,,,,
"Bolsinger, Mike","502211","88.4",,"88.1","80.2","83.7","79.4",,,,
"O'Flaherty, Eric","447714","91.7","91",,"84.2","86.4",,,,,
"Geltz, Steve","544993","93",,,"81.4",,,"84",,,
"Motte, Jason","435400","94.6",,"89.4",,"82.8","83.2",,,,
"Alvarez, Dario","516714","93.5",,"85.8",,,"83.2",,,,
"Beck, Chris","571476","95.3","93.5",,"86.5","87.9",,,,,
"Rasmus, Cory","474284","92.3","92.6",,"85.2","85.5","74.9",,,,
"Bracho, Silvino","611093","93.3","93.6",,"82.3","83.9",,,,,
"Bailey, Homer","456701","93.6","92.9",,"87.8","86.8","78.6",,,,
"Ottavino, Adam","493603","95.3","94.5","88.6","80.4",,,,,"81.9",
"Ramírez, Neil","519166","92.6",,,"85.8","84.7","77.9",,,,
"Turner, Jacob","545363","94.5","95.5","86.9",,"88.3","80.9",,,,
"Whalen, Rob","547007","89.8","89.5",,"81.2","82.8","75.1",,,,
"Bergman, Christian","548357","90.2","89.8",,"86.5","81.8","78.2",,,,
"Cravy, Tyler","572788","92.2","91",,"84.1","84.6","77.3",,,,
"Eveland, Dana","445968","90.1","89.9",,"82.2","83.6",,,,,
"Putnam, Zach","474029","90.9","91.5","90.5",,,,"85",,,
"López, Javier","425657",,"84.8",,"78","79.7","71.9",,,,
"Smith, Chris","434672","88.1",,,,"77.3","78.6",,,,
"Cotton, Jharel","605194","93","92.3",,"89.3","77.6","78.3",,,,
"Glasnow, Tyler","607192","94.1",,,,"89.5","79.8",,,,
"Escobar, Edwin","546276","92.4","93.3",,"82.2","85.4","80.8",,,,
"Hardy, Blaine","543278","89",,"84.7",,"79.4","75.9",,,,
"Oberg, Scott","623184","95.2","95.1",,"86.4","87","78",,,,
"Capuano, Chris","425626",,"89.1",,"82.8","78.1","75.1",,,,
"Strahm, Matt","621381","94.5",,"86.5",,"84.9","77.1",,,,
"Cotham, Caleb","571584","92.9","94.1",,"87.3",,"78.5",,,,
"Asher, Alec","594742","90.5","89.9",,"82.9","81.7","80.5",,,,
"Owens, Henry","596064","89.1",,,"80.5","77.2","71.5",,,,
"Moscot, Jon","621209","91.5","91.2",,"83.6","82.6","77.6",,,,
"Hoover, J.J.","543331","92.3",,,"84.7","86.8","76.2",,,,
"Hessler, Keith","594857","92.2",,,"83.6",,,,,,
"Lobstein, Kyle","543456","88.1","88","83.5",,"80.1","77.1",,,,
"Barnes, Jacob","606930","95.2",,,"88.9",,"80.7",,,,
"Hutchison, Drew","571800","92.6","92.8",,"84.9","85.6",,,,,
"Martin, Cody","592533","88.4","86.1","85.9","84.5","82.9","74.2",,,,
"O'Rourke, Ryan","594951","90.2","90.3",,"79.7","81.5","77.1",,,,
"Giolito, Lucas","608337","94","94.3",,,"84.2","80.6",,,,
"Váldez, José A.","572308","96",,,"85.3",,,,,,
"Street, Huston","434718",,"88.8",,"83.4","81",,,,,
"Patton, Spencer","607359","92.9","91.8",,"84.6","84.4",,,,,
"Mitchell, Bryan","571951","95.4",,"92.4",,"87.5","82.1",,,,
"Danks, John","433579","87.7","88.1","84.5",,"81.4","74.7",,,,
"Cobb, Alex","502171","90.9",,,,"85.7","80.3",,,,
"Montero, Rafael","606160","93.4","92.6",,"83.7","85.8",,,,,
"Alcántara, Raúl","593417","93.7","93.6",,"87.7","85.4","82.6",,,,
"Campos, Leonel","599998","93.4","93.9",,"86.5","86.3",,,,,
"Mariot, Michael","592527","93.8","93.4",,"82.8","85.8","74.7",,,,
"McFarland, T.J.","519008","92.3","92.3",,"80.3","84.7",,,,,
"Hoyt, James","624586","94","94.3",,"86.5","88.8",,,,,
"Kelly, Casey","543391","90.7","90.5",,,"86","80.3",,,,
"Chargois, JT","608638","97.4","96.5",,"87.7","88.2",,,,,
"Light, Pat","572990","95.7",,,"92.7",,,"86.2",,,
"O'Sullivan, Sean","457711","91.4","90.1",,"81.8","82.8","73.8",,,,
"Klein, Phil","607309","92.3","92.5",,"86.4","86.2","80.2",,,,
"Márquez, Germán","608566","94.1","92.5","92.6",,"83.2","79",,,,
"Bleier, Richard","542947","90.9","89.9",,"83.2","81.8",,,,,
"Chafin, Andrew","605177","93.7","93.4",,"82.8","85.9",,,,,
"Suter, Brent","608718","84.3","85.3",,,"78.7","73.1",,,,
"Kiekhefer, Dean","518883",,"87.9",,"77.9","83.9",,,,,
"Chamberlain, Joba","501955","94.1","92.7",,"85.7",,"80.4",,,,
"VerHagen, Drew","572403","95","94.9",,,"87.1","78.8",,,,
"Parker, Blake","453284","92.8","93.3",,,,"77.8","82",,,
"Albers, Andrew","452027","88.1","87.8",,"77.8","77.7","68.8",,,,
"Alexander, Scott","518397",,"91.2",,"83.2","83.6",,,,,
"Ynoa, Gabriel","593679","94.3","93.9",,"85.5","86.1","80.5",,,,
"Purke, Matt","545357","92.9","93",,"80.1",,,"86.7",,,
"Mahle, Greg","657670","90.1","85.4",,"81.8","81.7",,,,,
"Adams, Austin","542866","96.7",,,"86.7","89.4",,,,,
"Avilán, Luis","501593","92.7","92.3",,,"82.4","76.2",,,,
"Glover, Koda","606983","96.7","97.3",,"90.6","86.2","80.5",,,,
"Carasiti, Matt","571539","94.5","95.3","92.3",,"86.1",,,,,
"Gilmartin, Sean","543219","88.4","88.3",,"78.3","78.3","70.6",,,,
"Wimmers, Alex","592872","92.2",,"88",,"85.7","75.5",,,,
"Johnson, Steve","489002","89.5","89.7",,"79.2","80.6","64.5",,,,
"Cunniff, Brandon","594792","93.2","93.4",,"85.8","82.1",,,,,
"De León, José","592254","92.2",,,"82.9","82.2",,,,,"77"
"Drake, Oliver","543118","90.8",,,"82.1",,,"82.8",,,
"Webb, Ryan","444436",,"91.5",,"81.2","83.8",,,,,
"Tepera, Ryan","572193","95.9",,"90","85.2",,,,,,
"Williams, Jerome","425532","90.4","90.3","87.1","80.3","84.4","72.4",,,,
"García, Luis","472610","97.2","96.7",,"85.9",,,,,,
"Morris, Bryan","457768","94.4","93.8","88.8",,,"82.3",,,,
"Herrmann, Frank","497807","94.1",,,"87","87","81.3",,,,
"Thornton, Matt","407819","92.1","92","86.7","84.1",,,,,,
"Marshall, Evan","605359","93.6","94.3",,"86.1","86.1",,,,,
"Crockett, Kyle","641490","89.3",,,"78.9","81.5",,,,,
"Morton, Charlie","450203","91.6","93.9",,,,"81.4","86.3",,,
"Wendelken, J.B.","605525","93.5",,,,"82.9","80",,,,
"Hart, Donnie","643354",,"88.3",,"77.4","80.9",,,,,
"Curtis, Zac","657205","91.5",,,"83.6","87.1",,,,,
"Boscan, Wilfredo","517448","91.2",,,,"82.5","76.2",,,,
"Loup, Aaron","571901",,"91.7",,"76.2","80.8",,,,,
"Schultz, Bo","544759","96.7","97.5","91.2","85.6","87.9",,,,,
"Leclerc, José","600917","95.1","95.2",,"82.8","85.7","77.8",,,,
"Sturdevant, Tyler","573188","91.9",,"88",,"86","79.6",,,,
"Smoker, Josh","519294","96.2",,,"81.3","90.8",,"83.4",,,
"Hathaway, Steve","643355","93.1",,,,"84.5","77",,,,
"Zastryzny, Rob","642239","90.3","90.2","84.8",,"80.1","77.9",,,,
"Pounders, Brooks","572044","93.2","93.8",,"86.4","86.6","78.5",,,,
"González, Chi Chi","592346","92.2","91.9",,"86.8","86.4","80.1",,,,
"Zych, Tony","543964","95.9",,,"82.3","84.8",,,,,
"Floro, Dylan","571670","92.8","93.2","93.7","87.3","86.1","77.5",,,,
"Jackson, Luke","592426","94.8",,,"86.9","82.9","79.8",,,,
"Blach, Ty","621389","91.5","91.8",,"82.1","81.9","77.2",,,,
"Castro, Miguel","612434","96.8",,,"83.4","87.9",,,,,
"Whitley, Chase","595032","90.7","86.6",,"82.5","83.4","76.1",,,,
"Gustave, Jandel","594311","97.8","97.9",,"87.4",,,,,,
"Socolovich, Miguel","462515","90.7",,,"83.3","82.7",,,,,
"Barbato, Johnny","592127","95.3",,,"88.5",,"78.9",,,,
"Koch, Matt","571863","92.4","93.1",,"89.7","85.3","79.9",,,,
"Barnes, Danny","592130","92.1","92.5",,"83.2","81.2",,,,,
"Venditte, Pat","519381",,"85.7",,"73","77.7",,,,,
"Okert, Steven","595345","92.4","92.8","89.1","82.1","85.6",,,,,
"Ogando, Nefi","596331","95.8","95.5",,"89.1",,,,,,
"Morrow, Brandon","453344","94.8","96.5",,"88.7",,,"84.3",,,
"Williams, Trevor","592866","94.1","92.2",,"84.8","83.9",,,,,
"Ramirez, Noé","598287","91.1","90.2",,,"85","78.4",,,,
"Gamboa, Eddie","543195",,"87.3","82.2",,,,,"70.7",,
"Schuster, Patrick","572119",,"88.3",,,"82.8","78.9",,,,
"Luebke, Cory","458537","92.2","91.9",,"83.7","85.7","80.8",,,,
"Fulmer, Carson","608334","93.4",,"89.3",,"86.6","81.3",,,,
"Esch, Jake","605222","90.7","89.9",,"84.6","83.7","79.6",,,,
"Breslow, Craig","444520","90.1","89.9",,"85.9","78.8","76.3",,,,
"Tuivailala, Sam","592815","96.5","96.4",,"89.3",,"81.6",,,,
"Vargas, Jason","450306","86.9","86.7","84",,"79.5","71.8",,,,
"Anderson, Brett","474463","91.8","91.8",,"82.8","83.6","77.5",,,,
"Matusz, Brian","451085","90.1","89.9",,"84.6","82.5","78.5",,,,
"Ege, Cody","643297","87","87.4",,,"78.5","75.4",,,,
"Duensing, Brian","488846","92.5","92.5",,"81.4","85.7","73.1",,,,
"Erlin, Robbie","572362","88.7",,,"79.4","82.5","72.1",,,,
"Melville, Tim","543532","91.9",,,"85.3","84.3","80.3",,,,
"Brice, Austin","592169","95","94.7",,"86.6",,"80",,,,
"Goforth, David","592341","93.8","93.4",,"88.8",,,,,,
"Rodgers, Brady","572086","90.5","90.4","87.1","79.9","83.5","75",,,,
"Armstrong, Shawn","542888","93.2",,"90",,,,,,"87.1","84.4"
"Morris, A.J.","571963","89",,"88.9","82.7",,,,,,
"Hayes, Drew","502457","91.6",,"91.8","83.3","83.3",,,,,
"Rollins, David","543716","91.7",,,"82.4","85.3",,,,,
"Lohse, Kyle","346798",,"87.5",,"83.4","76.9","73.1",,,,
"Scribner, Evan","519267","90.9",,"86.2",,,"72.3",,,,
"Colón J, Joe","571572","95.3","94.8",,"85.8","84.2","77.9",,,,
"Minaya, Juan","573668","94.6","95.2",,"85.8",,"80.6",,,,
"Freeman, Sam","518693","94.8","94.3",,"83.4",,"73.1","85.7",,,
"Garner, Perci","592330","93.3","93.8",,,,"82.5",,,,
"Hinojosa, Dalier","648737","94","90.5",,"86.1","86.2",,,,,
"Marks, Justin","476123","90.2",,,"80.1","83.6","75.9",,,,
"Delabar, Steve","447755","93.5",,,"87.2","86.9",,,,,
"Altavilla, Dan","656186","97.1","96",,"89.5",,,,,,
"Venditte, Pat","519381",,"83.2",,"73","79.7",,,,,
"Baumann, Buddy","571473","89.2",,,"84.5","81.4",,,,,
"Hernandez, Roberto","433584","89.4","90.8",,"85.6","84.8",,,,,
"Stratton, Chris","608717","91.9",,"92.1","83.3","84.4","76.1",,,,
"Molleken, Dustin","451783","94.3",,,"84.6",,"79",,,,
"Heller, Ben","621294","96.2",,,"83.4","85.2",,,,,
"McCarthy, Kevin","641838","94.8","94.1",,"88","86.5",,,,,
"Edgin, Josh","572831","91.4","90.1",,"87.3","85.7","79",,,,
"Coke, Phil","457435","93.7","92.1",,"80.5","87.9",,,,,
"Petricka, Jake","502593",,"94.9",,"88.3","86.3",,,,,
"Gurka, Jason","543261","91.1","90.5",,,"81.1","76.8",,,,
"Saupold, Warwick","599683","92.7",,,"87.5","85.8","81.9",,,,
"Ravin, Josh","502051","97.1","97.7",,"84.8",,,,,,
"Rodríguez, Joely","570257","95.6","96",,"87.1",,,,,,
"Younginer IV, Madison","572283","94.8",,,,"86","81.1",,,,
"Chapman, Kevin","502087",,"91.2",,"79.1","85.3","74",,,,
"Wagner, Tyler","621281","90.4","90.7","89.2",,"84.3","78.3",,,,
"Díaz, Dayan","500765","93.8","93.7",,"86.7","86.6",,,,,
"Holder, Jonathan","656547","93.4","92.8",,"89.8",,"76.6",,,,
"Girodo, Chad","643325",,"86.9",,"78.2","80.5",,,,,
"Peralta, Wandy","593974","95.9","95.9",,"87.1","85.7",,,,,
"Guerra, Javy","457915","93.2",,"91.3","86.6","84.2","77.1",,,,
"Peña, Félix","570240","93.9","92.5",,"81.4",,,,,,
"García, Yimi","554340","93.5","91.2","92.8","82.9","86.3",,,,,
"Merritt, Ryan","607320","87.9",,"86.6",,"81.2","73.7",,,,
"Paulino, David","600944","92.8",,,"84.3","85.8","76.2",,,,
"Loewen, Adam","429400","90.5","91.6",,,"85.8","83.6",,,,
"Narveson, Chris","429780","89.3","89.5","85.6",,"83.2","74.8",,,,
"Nathan, Joe","150274","91.8","91.5",,"86.2","85.2","81.8",,,,
"Bradley, Jed","605152","90.1",,,,"81.3","76.2",,,,
"Ondrusek, Logan","446185","93.8","92.7","90.4",,"81.4","76.7",,,,
"Scheppers, Tanner","489294","95.6",,,,"90.5","82.9",,,,
"Elías, Roenis","606273","93.4","93",,,"85.5","77.1",,,,
"Morimando, Shawn","596049","91",,,"82.4","82.2","74.2",,,,
"Guaipe, Mayckol","515052","93.1","93",,"82.8","87.6",,,,,
"Mayers, Mike","594577","93.8",,,"85.7","85.8",,,,,
"Faulkner, Andrew","605226","92.9",,,"83.6","87.7",,,,,
"Reynolds, Matt","519186","88.2",,,,"81.3","78.8",,,,
"Russell, James","460701","90.4","89.6","89.5","83.4","83.4","75.8",,,,
"Phillips, Zach","452061","90.3","90.7",,"78.4","83.1",,,,,
"De Los Santos, Abel","593582","92.6","93.3",,"82.3","84.9","75.9",,,,
"Huff, David","453307","91.6",,"89.1","79.8","81.8",,,,,
"Heston, Chris","518790","88.3","87.9",,"76.2","81.7","72.4",,,,
"Tolliver, Ashur","572208","93.6",,,,"82.3",,,,,
"Simmons, Shae","623406","96.6","97.8",,"82.9",,,"83.8",,,
"Gott, Trevor","641627","95.4","94.9",,,"75.5","79.3",,,,
"Stumpf, Daniel","621385","92.5",,,"82.9","86.1",,,,,
