"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Siegrist, Kevin","543779","95.8","96",,,"86.1","80.4",,,,
"Walters, P.J.","502208","89.6","90.4","88.1","77","81.1",,,,,
"Jennings, Dan","543359","92.6","92.3",,"83.1","84.9",,,,,
"Crain, Jesse","430884","95.2","95.1",,"84.8","84.1","73",,,,
"Guerrier, Matt","407825","90.5","89.9","87.4",,"83.4","78",,,,
"Matsuzaka, Daisuke","493137","89.5","89.2","88.4","79.2",,"73.2","79.7",,,
"Britton, Zack","502154","92","92.2",,"79.4","85.1",,,,,
"Neshek, Pat","450212",,"89.4",,"81.6","70.7",,,,,
"Pestano, Vinnie","502260","91.7","92.1",,"80.1",,,,,,
"Jepsen, Kevin","448178","96.1","96.5","91.4",,,"83.4",,,,
"Abad, Fernando","472551","94.3","92.8","90.2",,"77.5","80.5",,,,
"Skaggs, Tyler","572140","90.1","89.4",,,"82.4","74.4",,,,
"Rosario, Sandy","466459","93.5",,,"82.7","86.5",,,,,
"Logan, Boone","457429","94.3","94",,"81.5",,,,,,
"Beavan, Blake","518444","90.2","90.3",,"79","83.3","71.9",,,,
"Thielbar, Caleb","573204","90.8","89.6",,"79","81.4","71.3",,,,
"Wagner, Neil","474599","96.5",,"96.2","86.3","85.7",,,,,
"Ambriz, Hector","459932","93.6","93.6",,"86.2",,"79.3",,,,
"Smith, Burch","572143","92.2","92.5",,,"81.6","76",,,,
"Corpas, Manny","466918","90.4","90.7",,"82.6",,,,,,
"Diekman, Jake","518617",,"96.7",,"84.8","87.1",,,,,
"Aceves, Alfredo","469686","92.4","92.6","90.2","84.7","83.8","80.5","87.5",,,
"Mattheus, Ryan","458919","93.1","93.4","87.1","82.2",,,"83",,,
"Fields, Josh","451661","94.3",,,,"82.4","79.6",,,,
"Brach, Brad","542960","92.6","92.8",,"85.7",,,"85.4",,,
"Hellweg, Johnny","518782","94.3","94.6",,,"85.5","80.3",,,,
"Withrow, Chris","519437","96.8",,"94.3","88.8","87.8","78",,,,
"Burke, Greg","457566","88.1","88.3",,"79.7","77.7",,,,,
"Coke, Phil","457435","94.3","93.7",,"80.6","84.2",,,,,
"López, Javier","425657",,"86.6",,"80.2","79.5","73.6",,,,
"Bowden, Michael","476601","91.3","90.7","91.4","84","82.1",,"83.5",,,
"Oswalt, Roy","400061","91.5","91.8","83.8","79.9","82.1","70.5",,,,
"Germen, Gonzalez","542674","93.6","93.6",,"83.5","83.1",,,,,
"Valdes, Raul","447744","87.2","87",,,"76.3","77.5",,,,
"Otero, Dan","519096","90.9","90.5",,"82.3","83.2","76.8",,,,
"Farnsworth, Kyle","150035","94.8","92.2","90.3","85.5","88.7","79.2",,,,
"Lincoln, Brad","453184","93.9","94.4",,,"85.8","83.1",,,,
"Downs, Darin","445153","87.8","90.3","85.7",,"84.9","75",,,,
"Pérez, Juan Pablo","448722","92.3","94",,"82.9","88.1",,,,,
"Mortensen, Clayton","489150","89.5","89.9",,"85.1","83.2",,,,,
"Huff, David","453307","92","90.7","87.4","80.9","83.8","79.4",,,,
"Lyon, Brandon","407193","88.4","88.3","86.7","82.7","83.7","76",,,,
"Miller, Andrew","453192","95.5","95.9",,"86.1",,,,,,
"Miner, Zach","435261","93.2","91.2",,"83.9","82.3","75.4",,,,
"Kickham, Mike","592464","90.5","90.4",,"83.8","83","78.8",,,,
"García, Luis","472610","94.7","94.6",,"84.4",,,,,,
"Luetge, Lucas","476595","91.7","91.5",,"86.6","84.8","75.9",,,,
"Lindblom, Josh","458676","91.1","90.6",,"84.4","83.8","70.2",,,,
"Magill, Matt","543483","91.6",,"90.6","84","83",,,,,
"Ayala, Luis","425646","90.2","90.3",,"84.9","85.9","77.6",,,,
"Webster, Allen","543903","94.9","93.7","94.6","85","85.8","78.1",,,,
"Burgos, Hiram","572744","88.2",,,"83.6","81","71.3",,,,
"Odorizzi, Jake","543606","91.4","91.5","87","84","84.9","71.3",,,,
"Putz, J.J.","407816","92","92.6","91.8","86.1",,,"86",,,
"Troncoso, Ramon","470462","93.3","93.6",,"84.6",,"78.5",,,,
"Hagadone, Nick","444935","94.8","94",,"83.2",,,,,,
"Hughes, Jared","453172","92.6","92.5",,"84.1","87",,,,,
"Manship, Jeff","453249","90.3","89.2",,,"83.9","81.5",,,,
"Moscoso, Guillermo","446861","91.7","92.2",,"84.4",,"78.7","80",,,
"McDonald, James","457428","91","91.1",,"78.3","82.3","75.8",,,,
"Duke, Zach","435043","88.3","89.5",,"80.1","83.8","74.3",,,,
"Affeldt, Jeremy","346793","91","91.7",,,"86.9","76.5",,,,
"Johnson, Erik","605304","92.5","92.3",,"88","83.9","74.1",,,,
"Broxton, Jonathan","455009","94.8","94.2",,"90.2","90.5","75.7",,,,
"Scahill, Rob","543746","95.3","94.7",,"88.3","88.6",,,,,
"Veal, Donnie","453264","93.1","93",,,"83.6","77.8",,,,
"Bailey, Andrew","457732","94.6",,"86.2",,"88.8","77.9",,,,
"Choate, Randy","329092","86.7","86.4",,"76.5","78.1",,,,,
"Gearrin, Cory","518715","89.9","88.7",,"80.5","82.1",,,,,
"Smith, Will","519293","92.9","90.2",,"82","83.4","76.7",,,,
"Scribner, Evan","519267","89.1",,"83.7",,"77.3","71.2",,,,
"Noesí, Hector","456051","94.4","94.4",,"87.7","87.5","79.9",,,,
"Putkonen, Luke","446367","94.8","94.7",,,"84.2","78.6",,,,
"Wilson, Alex","543935","93.1","92.8",,,"88","83.4",,,,
"Edgin, Josh","572831","93.4","90.8",,"82.2","86.2","79.2",,,,
"Betancourt, Rafael","429783","90.6",,"90.3","79.5","84.4",,,,,
"Krol, Ian","571871","94.1",,,,"85","79.3",,,,
"Martinez, Carlos","593372","98.3","95.8",,,"87.3","81.6",,,,
"Duffy, Danny","518633","94.3","93.2",,"83.7","83","74.9",,,,
"Reynolds, Greg","453353","89.4","89.4",,"86.6","82.1","78.5",,,,
"Horst, Jeremy","456662","89.5","89.9",,"81.3","82.2",,,,,
"Jenkins, Chad","554432","90.4","90.6",,"82.9","83.4",,,,,
"Zeid, Josh","473646","95.4","95","94.7","86.9","86.1",,,,,
"Rzepczynski, Marc","519240",,"92.4",,"84.7","86.3",,,,,
"Purcey, David","453515","93.1",,,"83.6","85.3","75",,,,
"McGowan, Dustin","430661","95.4","95.2",,"87","87.4",,,,,
"Cumpton, Brandon","592238",,"92.2",,"83.8","84.3",,,,,
"Loe, Kameron","434180","89.2","89.6",,"80.4","83.3",,,,,
"Beachy, Brandon","545404","90.8","90.5",,"82.4","81.7","72.4",,,,
"Rodriguez, Henry Alberto","469159","97.8","98",,"85.1","90.6",,,,,
"Salas, Fernando","477569","91","91.1",,,"85.7","81.8",,,,
"Rondón, Bruce","541652","100","100.4",,"88.5","90.8",,,,,
"Boggs, Mitchell","459939","94.3","95.2","94.3","89.3","89.6",,,,,
"Morales, Franklin","462985","93.1","94.1",,"84.7","83","73.7",,,,
"Mejia, Jenrry","516769","92.9","91.6","92.5","84.1","86.9","77.6",,,,
"McHugh, Collin","543521","90.6","91.2","85.8",,"83.7","71.5",,,,
"Soria, Joakim","465657","91.3","91.3","91.5","80","84.8","70.1",,,,
"Ortiz, Ramón","150009","88.7","89.1",,"81.4","83.1",,,,,
"O'Sullivan, Sean","457711","90.5","90.5","85.7","78.4","75.5","69.9",,,,
"Kirkman, Michael","457779","92.9","94",,"84.4","86.3","74.7",,,,
"Coleman, Louis","488786","90.9","90",,"82.3","83.5",,,,,
"Floyd, Gavin","425856","91.9","92.4","86.4",,"87.4","80.8",,,,
"Reynolds, Matt","519186","89.4",,,,"82.6","78.9",,,,
"Ramírez, JC","500724","94.8","95.1",,"85.6","84.2",,,,,
"Pomeranz, Drew","519141","92","91",,,"83.7","78.9",,,,
"Adams, Mike","430606","90.5","90",,"87.2","82","78.3",,,,
"Partch, Curtis","489197","95.8","93.8",,"85","84.7",,,,,
"Wang, Chien-Ming","425426","90.3","90.5",,"81.4",,"77","79.1",,,
"Lilly, Ted","150404","88.1","87.7",,"80.9","80.1","71.2",,,,
"Fiers, Mike","571666","88.8","88.4","85",,"82.7","70.6",,,,
"Lueke, Josh","518961","95.6","95.2",,"81",,,"80.7",,,
"Wooten, Rob","543942","89.6","89.1",,"84.5",,"75","84.6",,,
"Rasmus, Cory","474284","93.7","92.2",,"85.7","86.3","76.1",,,,
"Boxberger, Brad","502202","92.1",,"92.5","82.8","79.5","76.1",,,,
"Reed, Evan","519175","96.4",,,"83.1","87.4",,,,,
"Dunning, Jake","572827","91.2","90.1",,"81.3","82.2",,,,,
"Camp, Shawn","425861","86.4","86.8",,"79.2","81.6",,,,,
"Cruz, Rhiner","462480","96.6","96.3",,"84","87.6",,,,,
"Roth, Michael","607706","88.6","88.9","85.9","81.1","80.5","71.5",,,,
"Aumont, Phillippe","518418",,"94.7",,,,"79.7","84.8",,,
"Paxton, James","572020","95.5","96","89.8",,"87.5","82.9",,,,
"Bauer, Trevor","545333","93.4","90.5",,"83.1","85.8","76.7",,,,
"Savery, Joe","456045","91.1",,"90.4","83.3","83.8",,,,,
"Resop, Chris","434592","92.5","91.4",,"87","82.1","80.6",,,,
"Rosenberg, B.J.","543725","95","94.2",,"85","85.5","79.6",,,,
"Flynn, Brian","543169","91","91.1",,"82.3","82.3","73.9",,,,
"Valverde, Jose","407878","93.5","92.1","91.6",,,,"83.9",,,
"Lo, Chia-Jen","547568","94.8","92.2",,,"86.3","80.6",,,,
"Roe, Chaz","475054","91.5","92",,"91.7",,,,,"84.4",
"Leesman, Charlie","489056","90.9",,,,"81.9","79.5",,,,
"Butler, Keith","572751","91.5","88.2",,,"79.4","74.3",,,,
"Blazek, Michael","518468","95.6","93.8",,"84.5","86.5","77.4",,,,
"Gomes, Brandon","460156","92","92.2",,"80.9",,,"83.8",,,
"Durbin, Chad","239795","88.9","89.5","87.3",,"82.7","76.3",,,,
"Carson, Robert","518533","93.5",,,"82.6","85.4",,,,,
"Omogrosso, Brian","476134","93.6","93.3",,"82.7","85.6","77.4",,,,
"Petricka, Jake","502593","93.3","93.9",,"84.8","85.6",,,,,
"Sánchez, Jonathan","456043","90.6","90.3",,"80.9","84.1",,,,,
"Myers, Brett","408206","88.9","89.3","87.1","81.5","82.6","75.7",,,,
"Chapman, Kevin","502087","92.2","93",,"80.3",,,,,,
"Nuño, Vidal","573064","88.9","87.5",,"81.9","81.7","76.1",,,,
"González, Édgar","429440","89.3","88.7","88.2","76.7","76",,,,,
"Britton, Drake","518493","93.2","93.5",,"81.7","87.1",,,,,
"Hynes, Colt","518833","90.7","90.1",,"81.7","85.9",,,,,
"Coello, Robert","445193","91.4",,,,,"78.8",,,,
"Johnson, Steve","489002","89.1",,,"78.3","78.8","67.1",,,,
"Jimenez, Cesar","462945","89.7",,,"81.7","79.5",,,,,
"Santos, Sergio","435045","95.3",,"94.4","87.1","87.6",,,,,
"De Vries, Cole","453301","89.4","90.5",,"81.8","82.9","73.2",,,,
"Hand, Brad","543272","93.7","93.7",,,"86.9","79.8",,,,
"Rauch, Jon","400010","90.9",,"91.6","83.7","84.9","73.8",,,,
"Stutes, Michael","452741","91.8","91.5",,"83.2","83.7",,,,,
"Buckner, Billy","434438","87.2","87.6",,,"81","77.6",,,,
"Black, Vic","502195","96.2","93.6",,,,"82.9",,,,
"Colomé, Alex","517008","95.5","95.1","88",,"87.1","83.2",,,,
"Laffey, Aaron","444836","85.7","84.4",,"73.5","79.5",,,,,
"De La Rosa, Eury","545001","89.7","87.6",,"83.2","76","73.9",,,,
"Langwell, Matt","543426","90.6","91",,"83.5","84.5","75.7",,,,
"Boshers, Buddy","542953",,"93.2",,,"86","82",,,,
"Karns, Nate","501992","94.1",,,,"86.3","84.9",,,,
"Wright, Steven","453214","85.8",,,,,"67.9",,"76.4",,
"Moylan, Peter","493247",,"90.7",,"78.8","82.6",,,,,
"Lowe, Mark","450275","93.5",,,"84.2","87.1",,,,,
"O'Flaherty, Eric","447714","90.6","90.7",,"85.6","85.3",,,,,
"Raley, Brooks","548384","89.7","89.5",,"82.4","83","78.1",,,,
"Weber, Thad","519403","90.6","91.2",,,"81.6","80.9",,,,
"Guerra, Javy","457915","93.3",,,"87.3","84.4","77.1",,,,
"Walker, Taijuan","592836","95.2",,"91.1",,,"73.5","88.2",,,
"Stinson, Josh","502139","93.8","91.2",,"87.9","85.8","78.1",,,,
"De La Torre, Jose","473265","92.5","91.9",,"83.5","85.7",,,,,
"Cedeño, Xavier","458584","89.4","89.3",,,"83.6","78.5",,,,
"Marshall, Brett","543493","89","90","89.9","85","80.8","77.7",,,,
"Wilson, Brian","451216","94.3","94.5",,"89",,"81.3",,,,
"Fujikawa, Kyuji","493117","92.9",,"90.5",,"84.1","78.5",,,,
"Caminero, Arquimedes","491708","96.1",,,"89.6","90","81.8",,,,
"Burns, Cory","451132",,"90.5",,"86.2","79.9",,,,,
"Freeman, Sam","518693","95.9","95.8",,,,"80.6","85.7",,,
"Baker, Scott","435044","90.2","89",,"81.4","80.9",,,,,
"Lowe, Derek","117955",,"88.4","85.9","80.7","84.8",,,,,
"Ortega, Jose","514639","96.3","96.4",,"84.7","90.9",,,,,
"Spruill, Zeke","543809","92","91.7",,"82.3","83.4","74.6",,,,
"Familia, Jeurys","544727","95.6","94.9",,"82.8","87.5",,,,,
"De La Rosa, Rubby","523989","95.8","95",,"84.8","89.1",,,,,
"Jeffress, Jeremy","502026","96.6","97.5",,,"90.9","79.9",,,,
"LaFromboise, Bobby","489039",,"90.5",,"81.3","81.5",,,,,
"Harrison, Matt","457448","91.5","91.7","86.2",,"82.4","80",,,,
"Ventura, Yordano","570649","97.9","97.2","93.4",,"87","82.1",,,,
"Gast, John","518713","87.7","87",,,"79.1","72.9",,,,
"Billingsley, Chad","451532","91.7","91.1","88.6","77.7","85.7","70.4",,,,
"Enright, Barry","446264","91","91.1",,"82.1","83.5","76.3",,,,
"Ruffin, Chance","592704","93.1","92.9",,"86.6","86.2","75.4",,,,
"Volstad, Chris","458690","91.6","92.2",,,"84.7","79.6",,,,
"De Leon, Jorge","501529","95.6","95.2",,"85.7",,,"86.1",,,
"Hatcher, Chris","501822","95.7","95.3",,"86.5",,,"89.1",,,
"Tonkin, Michael","543859","95.1",,,"83.9","87.6",,,,,
"Feliciano, Pedro","408230","83.6","84.1",,,"73","73.9",,,,
"Webb, Daniel","543900","96.8","95.6",,"84.4","85.7",,,,,
"Hale, David","571735","91.9","91.5",,,"81.6","81.2",,,,
"Dyson, Sam","473879","93.4","92.3",,"84.9","88.4","79.2",,,,
"Beato, Pedro","474039","93.9","92.6",,"84.2","87.1","77.4",,,,
"Johnson, Kris","453241","93.1","92.7",,"84.2","85.1","75.9",,,,
"Reid, Ryan","474256","92.4","92.6",,"86.4","86.7",,,,,
"Martinez, David","451075","91.9","91.1",,"81.8","84.5",,,,,
"Martis, Shairon","463017","89.5","88.3",,"82.3","80.3","78.6",,,,
"Romero, Ricky","460069","91","89.8",,,"82.8","74.3",,,,
"Hanrahan, Joel","430629","97.3",,,"86.2","92.9",,,,,
"Burnett, Sean","430634","88.5","88.2",,"77","82.2",,,,,
"Davis, Erik","458530","93","93.7",,,"85.3","78.2",,,,
"Heath, Deunte","445177","92.6","92.9",,"78","84",,,,,
"Marshall, Sean","445156","89.6","89.3",,"84",,"76.6",,,,
"Layne, Tommy","518927","88.8","89.3",,"83.9",,"77.3",,,,
"Zagurski, Mike","489448","93.1","93",,"83","82.5",,,,,
"McClellan, Kyle","449072","89.3","89.3",,"86","83.8","71.3",,,,
"Wall, Josh","476205","92.4","86",,"82",,,,,,
"Domínguez, José","523848","99.2","98.1",,"84.3","87.2",,,,,
"Nelson, Jimmy","519076","93.9","94.7",,"84","87.7","79.8",,,,
"Pimentel, Stolmy","516935","96.1","95.7",,"88.5",,,,,,
"Maine, John","429720","91","91.4",,"84.7","85.4",,,,,
"Barnes, Scott","488683","90.4","91.2",,"85","82.2",,,,,
"Hembree, Heath","592390","92.8",,,"85.6","86.3",,,,,
"Villarreal, Brayan","500903","96.2","97",,"85.1",,,,,,
"Sanchez, Eduardo","500674","92.2","90.2",,"80.2","80.6",,,,,
"Villarreal, Pedro","543881","92","92.3",,"88.8","85.4","82.2",,,,
"Lim, Chang-Yong","547939","90.1","90.7","92.3","78.7","84.8","77.9",,,,
"Betances, Dellin","476454","96.5",,"97",,"89.3","82.5",,,,
"Robles, Mauricio","500909","91.5","86.2",,"80.4","84.5",,,,,
"Contreras, Jose","425747","91.8","91.6",,"85.9",,,"79.2",,,
"Rosscup, Zac","573127","93","93.4",,"83.3",,,,,,
"Cabrera, Alberto","501227","93.3","93.4",,"83.7","85",,,,,
"Brasier, Ryan","518489","95.2","94.7",,"87.7","86.1",,,,,
"Ramirez, Ramon E","430673","92","92.8",,"87.1","86.8",,,,,
"Dotel, Octavio","136734","90",,"89.2","80.8",,"76.2",,,,
"Maronde, Nick","543488","91.2","91.5",,"81.9","85.4",,,,,
"Jurrjens, Jair","457453","89.1","89.2",,"77","83",,,,,
"Francisco, Frank","407911","92.7",,,"83.6",,"76.7","83.3",,,
"Feliz, Neftalí","491703","94.4","92.5",,"83.8","85.7",,,,,
"Pryor, Stephen","543668","96.5",,,"87.7","87.8","76.3",,,,
