"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Wagner, Billy","123790","95.4",,,"83.5",,,,,,
"Mock, Garrett","452241","91.1","91.4","91.3","81","81.2","76.6",,,,
"Breslow, Craig","444520","89.9","90.1",,"85.3","76","74.5",,,,
"Miller, Trever","119125","86.8","87.2",,"76.5","81.6",,,,,
"Feierabend, Ryan","456387","88.6","88.1",,"79.5","78","73.6",,,,
"Seanez, Rudy","121955","91.3",,,"82.3","85.4",,,,,
"Lieber, Jon","117758","88.1","88.1","86.6","82.6","83.7",,,,,
"Jones, Todd","116734","90.7","90.9","88",,"80.5","71.3",,,,
"Bierd, Randor","457452","88","85.2","88.4","81.3","84.2",,,,,
"Yabuta, Yasuhiko","493161","90.7","92.3",,"82.7","77.7",,"84.2",,,
"Reyes, Dennys","121096","88.5","89.9",,"84.3","84.7",,,,,
"Duckworth, Brandon","346855","89.7","89.4",,"85.9","81.1","77.4",,,,
"O'Day, Darren","503285","88.2","87.4",,"78.5","80.4",,,,,
"Fossum, Casey","407154","88.1","88.2",,"83.5",,"75.7",,,,
"Borkowski, Dave","150185","89.8","90.1",,"84.6","83.6","73.4",,,,
"Cotts, Neal","425840","91.9","91.7","90.4","86.3","83.9",,,,,
"Beam, T.J.","446884","91.9","92.5","92.9","83.8","87.1","82.5",,,,
"Walker, Jamie","123828","85.6","85.7",,"75.7","77.7",,,,,
"Gobble, Jimmy","425471","91","90.2",,"84.7","82.9","78.6",,,,
"Hughes, Phil","461833","91.8","91.3","86.6","78.5","80.4","72.4",,,,
"Madrigal, Warner","444127","94.3","94",,"86.1",,,"87.6",,,
"Stults, Eric","445590","90.2",,,"78.3","80.9","75",,,,
"Blevins, Jerry","460283","92","91.8",,"83.4","84.1","73.5",,,,
"Carrasco, D.J.","425647","90.5","92.1","89","79.8","83.4","75.3",,,,
"Hoffman, Trevor","116034","87.7",,"86.1","82","75.4","73.4",,,,
"Ramirez, Horacio","400141","91.4","90.7",,"87.2","85.4","80.7",,,,
"Villarreal, Oscar","425629","90.9","90.8",,"85.6","84.5","79.5",,,,
"Mujica, Edward","465629","93.1","93",,"81.5",,,"87.4",,,
"Gonzalez, Michael","283166","93.2","91.8",,"82.1","81.7",,,,,
"Boggs, Mitchell","459939","93.7","94.2","94.1","80","87.2",,,,,
"Brown, Andrew","408046","92.1","92.5",,"86.6","82.7","82.3",,,,
"Pavano, Carl","134321","88.5","88.8",,"80.2","80.3",,"82.9",,,
"Hensley, Clay","454535",,"89.8",,"82.9","80.9",,,,,
"Hart, Kevin","453954","92.6","93.1",,"87.8",,"80.1",,,,
"Nunez, Vladimir","136727","90.6","90.4",,"81.9","83.5",,,,,
"Troncoso, Ramon","470462","93.5","93.6",,"88.1","85.2","79.7",,,,
"Vargas, Claudio","282567","90.6","89.7",,"81.3","82.8",,,,,
"Rhodes, Arthur","121125","91.7",,,"83.9","85.8",,,,,
"Camp, Shawn","425861",,"90.1",,"81.5","84",,,,,
"Colon, Bartolo","112526","94.1","91.9",,"85.8","83.4","78.7",,,,
"Robertson, David","502085","91.2",,"91.5",,"84.3","78.4",,,,
"Bruney, Brian","430663","94.8","87.7",,"88.5","87.2",,,,,
"Happ, J.A.","457918","89.4","88",,"81.9","79.7","70.6",,,,
"Davis, Jason","425186","92.6",,"92.9","80.6",,,"86.1",,,
"Meyer, Dan","434159","90.9","91.1",,"84.9","79",,,,,
"Gordon, Tom","114971","91.6","92.4",,"85.3",,"80.2",,,,
"Stokes, Brian","425530","95.7","94.8",,,"79.4","80.4",,,,
"Julio, Jorge","406402","94.3","94.9",,"82.4","85.4",,,,,
"Jimenez, Cesar","462945","90.8","89.8",,"78.8","79.7",,,,,
"Belisle, Matt","279571","90.2","92.1","89.4","83.9","85.5","71.9",,,,
"Cabrera, Fernando","425507","92.4",,"90.6","81.2","84.8","78.6",,,,
"Chulk, Vinnie","425562","91.3","90.7","88.9",,"82.1","78.6",,,,
"Willis, Dontrelle","425883","89.4","88.5",,"82.9","82.7","78.1",,,,
"Foulke, Keith","114342","86.2","84.7",,"80.2","76.5",,,,,
"Hampson, Justin","430618","87.9",,,"83.6","80.2","74.5",,,,
"Westbrook, Jake","150414","89.7","91.3","86","86.4","80.6","80","82.9",,,
"Loe, Kameron","434180","88.7","90.4",,"78.7","82.7",,,,,
"James, Chuck","460580","88.1","87.9",,"78.5","78.6",,,,,
"Jennings, Jason","407298","86.8","86.2","87.1","80.4","80.8",,,,,
"Romo, Sergio","489265","89.3","88.9",,"77.8","80.5",,,,,
"Johnson, Jason","116595","92.7","91.9",,"83.8","81.6","77.4",,,,
"Rosales, Leo","449820","90.5","90.6",,"85.1","80",,,,,
"Thatcher, Joe","491159","89.9",,"88.6","78.9","80",,,,,
"Van Benschoten, John","429724","91.6","91.5","91.3","84.9","85.2","75.4",,,,
"League, Brandon","434181",,"97.8",,"89.7",,,"88.9",,,
"Morales, Franklin","462985","91.7","91.9",,,"80.2","71.5",,,,
"Flores, Randy","420864","89.4","90.2",,"82",,"76.1",,,,
"Slaten, Doug","460657","90.3","88.9",,"81.2","83.6",,,,,
"Cassel, Jack","445222","86.7","88.8",,"83.8","78.1","77.5",,,,
"Samardzija, Jeff","502188","95.6","95.7",,"83.2",,,"86.3",,,
"Mathis, Doug","450545","90.6","90.6","86.6",,"82.8","78.6",,,,
"Castillo, Alberto","441368",,"89.7",,"78.3","84.8",,,,,
"Morris, Matt","119403","88","87.1",,"81.6","78.9","70.8",,,,
"Aceves, Alfredo","469686","91.8","92","89","86.2","84.1","77.9","86.6",,,
"Eyre, Scott","113961","91.9",,,"81.5","81.5",,,,,
"Russell, Adam","452240",,"95.7",,"80.8","84.6",,,,,
"Parisi, Mike","449157","92.8","92.5","94.5",,"87.3","78.8",,,,
"Parr, James","444970","89.2",,"88.2","79.4","79.4","72.6",,,,
"Zumaya, Joel","451491","98.3","95.1",,,,"82.5",,,,
"Coffey, Todd","434298","92.4","93.4",,"83.7","85.8",,,,,
"Richmond, Scott","446341","90.8","87.6",,"85","82.6","76.9",,,,
"Smoltz, John","122477","93.6","92.3",,"86.1",,"77.9","87",,,
"Hurley, Eric","457922","90.7","90.6",,"83.1","81.3",,,,,
"Ramirez, Ramon","459371","90.3","90.2",,"81.9","81.8",,,,,
"Outman, Josh","489189","94.6","94.6",,"82","83.3","75.7",,,,
"Lambert, Chris","461836","90.2","89.9",,,"80.7","78.5",,,,
"Jimenez, Kelvin","459376","94.5","94.2",,"86.3",,,"84.3",,,
"Martis, Shairon","463017","91.3","92",,"81.6","80.4","76",,,,
"Stetter, Mitch","449777","85.6","85.2",,"77.6","77.2",,,,,
"Geer, Josh","446207","88.6","88.2",,"81","77.8",,,,,
"Loewen, Adam","429400","90.8","91.4","91.2",,"84.1","79.4",,,,
"Britton, Chris","461904","88.1","86.8",,"78.6","76.8",,,,,
"DiNardo, Lenny","430837","83.6",,"83.4",,"76.7","71.2",,,,
"Bonine, Eddie","444382","88.8","89",,"82.1","82.2","79.2",,,,
"Saarloos, Kirk","424164","86.1","85.8","84","80.4","82.2","78.2",,,,
"Muniz, Carlos","444370","89.9","90.6",,"82.5","81",,,,,
"Sosa, Jorge","407901","92.7","92.2",,"85.4","86.4",,,,,
"Lewis, Scott","460260","88.1","87.2",,"77.4","78.1","73",,,,
"Ring, Royce","429721","85.5","87.5",,,"77.7","72.1",,,,
"McCarthy, Brandon","435221","89.9","89.6","89.9",,"78.7","76.3",,,,
"Loaiza, Esteban","117842","84.8","85.3","81.4",,"76.1",,,,,
"Falkenborg, Brian","237346","95.2","95.2",,,,"81","88.3",,,
"Gallardo, Yovani","451596","91.1","89.8",,"83.7","84.8","78",,,,
"Salas, Marino","434978","93.5","94.6","91.9","83.1","85.5","79.4",,,,
"Bale, John","150469","88.6","88.7",,,"81.5","72.6",,,,
"Mastny, Tom","457826","88.9","88.6",,"84.1","83.8","79.2",,,,
"Wassermann, Ehren","469164","87.1","87.6",,"74.9","77.8",,,,,
"Herrera, Yoslan","506648","89.4","89.8","88.9",,"81.9","76.3",,,,
"Reyes, Al","121099","87.9","88",,"81.4","79.4","77.1",,,,
"Tankersley, Taylor","452237","88.6","88.9",,,"81.5","77.8",,,,
"German, Franklyn","407883","94.3","94.3",,,,,"85.2",,,
"Hernandez, Runelvys","424465","93.1","93",,"85.6","83.5","81.2",,,,
"Woods, Jake","430646","89.3","88.7",,"89.9","82.3","78.1",,,,
"LeBlanc, Wade","453281","86.2","84.4",,,"73.1","72.6",,,,
"Hayhurst, Dirk","460602","89.9","90.7",,"81.7","81.3","75.6",,,,
"Rapada, Clay","449060","87.4","87",,"77.4","77.9",,,,,
"Arias, Alberto","464244","91.9",,,"81.2",,,,,,
"Matos, Osiris","467683","91.2",,"90.2","81.4","82.5",,,,,
"Bootcheck, Chris","408052","93.8","93.8","94.3","88.3",,"82.3",,,,
"Hill, Rich","448179","88.9","87.3",,"77.3","82.8","71.8",,,,
"Reineke, Chad","448656","90.1","89.3",,"81.3","78.3",,,,,
"DiFelice, Mark","442707","88.3",,,"83.7","79.9","74.3",,,,
"Newman, Josh","456682","88.6","87.8","86.3","74.9","78",,,,,
"Resop, Chris","434592","94.3","95.3",,"85.4","83.3","79.2",,,,
"Van Den Hurk, Rick","462995","92.1","92.7",,"83","82.9","70.6",,,,
"Ginter, Matt","215197","90.1","90.8",,"80.1","82.9","80.3",,,,
"Cherry, Rocky","457122","91.2","92.5",,"82.1","79",,,,,
"Smith, Chris","434672","89.6",,,,"76.6","78.1",,,,
"MacDougal, Mike","213680","94.3","95.2",,"85.7",,"79.5",,,,
"Wolfe, Brian","430582","93.6","93.3","92.8","85.6","86.4","81",,,,
"Medders, Brandon","430665","91.5","91.1","90.2","83.4","78.5","74.8",,,,
"Borowski, Joe","111244","86.1",,"86.5","77.9","82.4",,,,,
"Littleton, Wes","452725",,"87.9",,"74.1","77.3",,,,,
"Thompson, Daryl","444354","92.2","93.1",,"82.3","82.2","67.1",,,,
"Korecky, Bobby","445090","92.4","92.1",,,"84.7","79.8",,,,
"Niemann, Jeff","435298","93.1","92.9","94.9","80.2","82.6","76.1","83.6",,,
"Fulchino, Jeff","445246","93.9","94",,"84.7","86.8",,,,,
"Traber, Billy","407896","86.4","88.1",,"82.1","77.9","71.2",,,,
"Chavez, Jesse","445926","95.3","95.3","88.1",,"86",,,,,
"Niese, Jonathon","477003","89.8","90.7","86.3",,"82.3","73.7",,,,
"Pauley, David","456102","91.1","90.7",,"80.9","81.7","74.8",,,,
"Espineli, Geno","457910","82.4","82.9",,,"74.9",,,,,
"García, Jaime","448802","90.7","91.5","90.1",,"84.3","76.6",,,,
"Valdez, Merkin","429723","95.7","97.1",,"84.4","87.6",,,,,
"Elarton, Scott","134003","90","89.8",,"81.6","79.4","76.4",,,,
"Bulger, Jason","408072","94.2","93.7",,"80.7","86",,,,,
"Knight, Brandon","150284","91.7","87.8",,"82.9","81.1","76.9",,,,
"Donnelly, Brendan","407791","90.5",,,,"82.6",,"87.7",,,
"Dillard, Tim","457422","93.6","92.9",,"88","86.9",,,,,
"Price, David","456034","95.1","94.6","87.7",,"86.4",,,,,
"Estrada, Marco","462136","90.9","91",,,"78.7","78.9",,,,
"Albaladejo, Jonathan","452293","89.4","89.1",,"82","86.4","77.3",,,,
"Buckner, Billy","434438","90.9","90.8",,"84.3","83.3","80.2",,,,
"Palmer, Matt","461212","88.4","88.4","86.5",,"83.9","75.1",,,,
"Broadway, Lance","473560","89.5","90.6",,"84.2","80.3",,,,,
"Sanches, Brian","430083","90.1","87.9",,"82.2",,"75.5",,,,
"Soriano, Rafael","400089","93.7","92.3","93.2","81.5","83.1",,,,,
"Dohmann, Scott","430617","93.4","89.6",,"84.3","87.3",,,,,
"Adenhart, Nick","444440","92.4","92.8",,,"83.7","77.1",,,,
"Guevara, Carlos","454581","88","87.7",,"79.5","78.7",,,,,
"Messenger, Randy","434591","92.5",,,"85.5","84.7","76.6",,,,
"Mercker, Kent","118967","89.9","88.3",,"85.3","80.7",,,,,
"Sanchez, Romulo","454972","94.1","92.6",,"83.9","85.7",,,,,
"Hunter, Tommy","488984","91.8",,"91.5","83.7","86.2","79.2",,,,
"Neshek, Pat","450212",,"89.7",,"83.4","67.7",,,,,
"De La Cruz, Frankie","448842","94.2","91.4",,"80.9","86.5","80.1",,,,
"Garcia, Freddy","150119","89.6","90.1",,"79.9","83.2","72","81",,,
"Carpenter, Chris","112020",,"92.9","88.3",,"84.8","74.8",,,,
"Aquino, Greg","425628","93.7","93.4",,"83.1","84",,,,,
"Talbot, Mitch","452676","92.4","91.7","88.5","87.8","83.5","80.3",,,,
"Meek, Evan","457425","91.4","89.1","88.8",,,"78",,,,
"Nieve, Fernando","430588","93.3","95.1",,"84.6","84.8","78.4",,,,
"Hirsh, Jason","444865","90.9",,,"86.3","82.7","77.4",,,,
"Hinckley, Mike","434479","90.5","91.1",,,"80","75",,,,
"Accardo, Jeremy","435618","95","94.8","92.4","85.8","85.1",,,,,
"Cruceta, Francisco","425510","93.6","93.9",,"81.8","83.3",,"82.8",,,
"Clippard, Tyler","461325","89.7",,,,"79.8","75.7",,,,
"Humber, Philip","458950","90.8","90.5",,"89.6","86.3","77.6",,,,
"Loux, Shane","400076","91.4","91.3",,"85.9","84.7","78.9",,,,
"Register, Steven","461862","91.3","90.3",,"83.6","83",,,,,
"Coke, Phil","457435","94.6","93.9",,"83.7","85.4",,,,,
"Beltran, Francis","407779","92.4","92.7",,"81.3","85.2",,"83.7",,,
"Henn, Sean","430675","92.4","92.5","92.8","83.2","82.4",,,,,
"De Los Santos, Valerio","136304","91.4","91.6","88.1",,"85.2",,,,,
"Motte, Jason","435400","97.1",,"88.4",,"84.4",,,,,
"Threets, Erick","408069","95.1","94.4","94.2","80.1","79.7",,,,,
"Wells, Jared","457437","92.7","92.6",,"80.8","82.6",,,,,
"Simon, Alfredo","430580","93.4","94.4",,,,"75","82.2",,,
"Walrond, Les","400113","92.1","91.6",,"79.9","83.5","76.2",,,,
"Guzman, Angel","425768","94.9","95","91.7",,,"79.4",,,,
"Ridgway, Jeff","455047","92","91.5",,"81.3","83.1",,,,,
"Ekstrom, Mike","455091","91.3","91.5",,"85.1","84.3",,,,,
"Turnbow, Derrick","276913","93.6","95",,"82.3","86",,,,,
"Miller, Jim","461848","92.6","93.5",,"86.2",,"75",,,,
"Speigner, Levale","446453","91.7","92",,"83.6","84.7","79.2",,,,
"McCrory, Bob","455970","96.2","96.2",,"87.7","87.8","79.6",,,,
"Paronto, Chad","406301","92.6","93",,"85.9","83.8",,,,,
"O'Connor, Michael","456585","87.7","86.4",,"81","82.1","74.2",,,,
"Gardner, Lee","421104","87.8","87.3","85.6",,"83","71.9",,,,
"Murray, A.J.","451262","87.5","86.4","84.9",,"79","72.2",,,,
"Mickolio, Kam","501874","95","95.3",,"85.5","87.2",,,,,
"Bowie, Micah","150295",,"90.1",,"80.8","82.3",,,,,
"Cameron, Kevin","452298","89.4",,"91.5","79.7",,"72.6",,,,
"Bullington, Bryan","425860","91.4","91.8",,"82.7","89.3",,,,,
"Armas, Tony","150393","90.5","90.6",,"83.7","84.7","78.1",,,,
"Bowers, Cedrick","276914","91.4",,,,"78.4","77.2",,,,
"Peguero, Jailen","460639","91.9","92.2",,"84.9",,,,,,
"Stockman, Phil","430666","92.8",,"91.4",,,"77.6",,,,
"Wise, Matt","277184","85",,"83.5","74.8","77.6",,,,,
"Birkins, Kurt","451256","87.4","85.7",,,"82.8","78.5",,,,
"Mijares, Jose","467726","92.7","92.6",,"80.7","83.8",,,,,
"Herrera, Daniel","502609","80.5","85",,"73.8","74.7",,,,,
"O'Flaherty, Eric","447714","91.5","91.8",,"83","82.7",,,,,
"Jepsen, Kevin","448178","95.7",,"94.1",,,"82.1",,,,
"Salas, Juan","466838","91.5","90.8","90.7","80.8","80.3",,,,,
"Barthmaier, Jimmy","444864","92","92.3",,,"83.8","75.8",,,,
"Elbert, Scott","455092","93.1",,,"83.6","83.9",,,,,
"Haeger, Charlie","446624","84.2",,,,,"72.7",,"69.2",,
"Ascanio, Jose","448857","93","92",,,"85.1","78",,,,
"Robertson, Connor","452075","89.1","90.6","85.4","83.4",,"78.6",,,,
"Nomo, Hideo","119827","86",,,"76",,,"81.4",,,
"Worrell, Mark","450312","87.5","90.4",,,,"74.7",,,,
"Patterson, Scott","456499","91",,,"73.7","77.9","72.8",,,,
"Taubenheim, Ty","457458","91.8","90.9",,"82.6","84.5","75.8",,,,
"Dessens, Elmer","113296","90.6","89.7",,"84.5","82.6","75.4",,,,
